connect-campaigns;CreateCampaign,DeleteCampaign,DeleteCampaignChannelSubtypeConfig,DeleteCampaignCommunicationLimits,DeleteCampaignCommunicationTime,DeleteConnectInstanceConfig,DeleteConnectInstanceIntegration,DeleteInstanceOnboardingJob,DescribeCampaign,GetCampaignState,GetCampaignStateBatch,GetConnectInstanceConfig,GetInstanceCommunicationLimits,GetInstanceOnboardingJobStatus,ListCampaigns,ListConnectInstanceIntegrations,ListTagsForResource,PauseCampaign,PutConnectInstanceIntegration,PutDialRequestBatch,PutInstanceCommunicationLimits,PutOutboundRequestBatch,PutProfileOutboundRequestBatch,ResumeCampaign,StartCampaign,StartInstanceOnboardingJob,StopCampaign,TagResource,UntagResource,UpdateCampaignChannelSubtypeConfig,UpdateCampaignCommunicationLimits,UpdateCampaignCommunicationTime,UpdateCampaignDialerConfig,UpdateCampaignFlowAssociation,UpdateCampaignName,UpdateCampaignOutboundCallConfig,UpdateCampaignSchedule,UpdateCampaignSource,campaign,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys
voiceid;AssociateFraudster,CreateDomain,CreateWatchlist,DeleteDomain,DeleteFraudster,DeleteSpeaker,DeleteWatchlist,DescribeComplianceConsent,DescribeDomain,DescribeFraudster,DescribeFraudsterRegistrationJob,DescribeSpeaker,DescribeSpeakerEnrollmentJob,DescribeWatchlist,DisassociateFraudster,EvaluateSession,ListDomains,ListFraudsterRegistrationJobs,ListFraudsters,ListSpeakerEnrollmentJobs,ListSpeakers,ListTagsForResource,ListWatchlists,OptOutSpeaker,RegisterComplianceConsent,StartFraudsterRegistrationJob,StartSpeakerEnrollmentJob,TagResource,UntagResource,UpdateDomain,UpdateWatchlist,domain,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys
awsconnector;GetConnectorHealth,RegisterConnector,ValidateConnectorId
consoleapp;GetDeviceIdentity,ListDeviceIdentities,DeviceIdentity
consolidatedbilling;GetAccountBillingRole,ListLinkedAccounts
controlcatalog;GetControl,ListCommonControls,ListControlMappings,ListControls,ListDomains,ListObjectives,common-control,control,domain,objective
controltower;CreateLandingZone,CreateManagedAccount,DeleteLandingZone,DeregisterManagedAccount,DeregisterOrganizationalUnit,DescribeAccountFactoryConfig,DescribeCoreService,DescribeGuardrail,DescribeGuardrailForTarget,DescribeLandingZoneConfiguration,DescribeManagedAccount,DescribeManagedOrganizationalUnit,DescribeRegisterOrganizationalUnitOperation,DescribeSingleSignOn,DisableBaseline,DisableControl,DisableGuardrail,EnableBaseline,EnableControl,EnableGuardrail,GetAccountInfo,GetAvailableUpdates,GetBaseline,GetBaselineOperation,GetControlOperation,GetEnabledBaseline,GetEnabledControl,GetGuardrailComplianceStatus,GetHomeRegion,GetLandingZone,GetLandingZoneDriftStatus,GetLandingZoneOperation,GetLandingZoneStatus,ListBaselines,ListControlOperations,ListDirectoryGroups,ListDriftDetails,ListEnabledBaselines,ListEnabledControls,ListEnabledGuardrails,ListExtendGovernancePrecheckDetails,ListExternalConfigRuleCompliance,ListGuardrailViolations,ListGuardrails,ListGuardrailsForTarget,ListLandingZoneOperations,ListLandingZones,ListManagedAccounts,ListManagedAccountsForGuardrail,ListManagedAccountsForParent,ListManagedOrganizationalUnits,ListManagedOrganizationalUnitsForGuardrail,ListTagsForResource,ManageOrganizationalUnit,PerformPreLaunchChecks,ResetEnabledBaseline,ResetEnabledControl,ResetLandingZone,SetupLandingZone,TagResource,UntagResource,UpdateAccountFactoryConfig,UpdateEnabledBaseline,UpdateEnabledControl,UpdateLandingZone,EnabledControl,Baseline,EnabledBaseline,LandingZone,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys
cur;DeleteReportDefinition,DescribeReportDefinitions,GetClassicReport,GetClassicReportPreferences,GetUsageReport,ListTagsForResource,ModifyReportDefinition,PutClassicReportPreferences,PutReportDefinition,TagResource,UntagResource,ValidateReportDestination,cur,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys
ce;CreateAnomalyMonitor,CreateAnomalySubscription,CreateCostCategoryDefinition,CreateNotificationSubscription,CreateReport,DeleteAnomalyMonitor,DeleteAnomalySubscription,DeleteCostCategoryDefinition,DeleteNotificationSubscription,DeleteReport,DescribeCostCategoryDefinition,DescribeNotificationSubscription,DescribeReport,GetAnomalies,GetAnomalyMonitors,GetAnomalySubscriptions,GetApproximateUsageRecords,GetCommitmentPurchaseAnalysis,GetConsoleActionSetEnforced,GetCostAndUsage,GetCostAndUsageComparisons,GetCostAndUsageWithResources,GetCostCategories,GetCostComparisonDrivers,GetCostForecast,GetDimensionValues,GetPreferences,GetReservationCoverage,GetReservationPurchaseRecommendation,GetReservationUtilization,GetRightsizingRecommendation,GetSavingsPlanPurchaseRecommendationDetails,GetSavingsPlansCoverage,GetSavingsPlansPurchaseRecommendation,GetSavingsPlansUtilization,GetSavingsPlansUtilizationDetails,GetTags,GetUsageForecast,ListCommitmentPurchaseAnalyses,ListCostAllocationTagBackfillHistory,ListCostAllocationTags,ListCostCategoryDefinitions,ListSavingsPlansPurchaseRecommendationGeneration,ListTagsForResource,ProvideAnomalyFeedback,StartCommitmentPurchaseAnalysis,StartCostAllocationTagBackfill,StartSavingsPlansPurchaseRecommendationGeneration,TagResource,UntagResource,UpdateAnomalyMonitor,UpdateAnomalySubscription,UpdateConsoleActionSetEnforced,UpdateCostAllocationTagsStatus,UpdateCostCategoryDefinition,UpdateNotificationSubscription,UpdatePreferences,UpdateReport,anomalysubscription,anomalymonitor,costcategory,billingview,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys
cost-optimization-hub;GetPreferences,GetRecommendation,ListEnrollmentStatuses,ListRecommendationSummaries,ListRecommendations,UpdateEnrollmentStatus,UpdatePreferences
customer-verification;CreateCustomerVerificationDetails,CreateUploadUrls,GetCustomerVerificationDetails,GetCustomerVerificationEligibility,UpdateCustomerVerificationDetails
dataexchange;AcceptDataGrant,CancelJob,CreateAsset,CreateDataGrant,CreateDataSet,CreateEventAction,CreateJob,CreateRevision,DeleteAsset,DeleteDataGrant,DeleteDataSet,DeleteEventAction,DeleteRevision,GetAsset,GetDataGrant,GetDataSet,GetEventAction,GetJob,GetReceivedDataGrant,GetRevision,ListDataGrants,ListDataSetRevisions,ListDataSets,ListEventActions,ListJobs,ListReceivedDataGrants,ListRevisionAssets,ListTagsForResource,PublishDataSet,PublishToDataGrant,RevokeRevision,SendApiAsset,SendDataSetNotification,StartJob,TagResource,UntagResource,UpdateAsset,UpdateDataSet,UpdateEventAction,UpdateRevision,jobs,data-sets,entitled-data-sets,revisions,entitled-revisions,assets,entitled-assets,event-actions,data-grants,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys,dataexchange:JobType
dlm;CreateLifecyclePolicy,DeleteLifecyclePolicy,GetLifecyclePolicies,GetLifecyclePolicy,ListTagsForResource,TagResource,UntagResource,UpdateLifecyclePolicy,policy,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys
datapipeline;ActivatePipeline,AddTags,CreatePipeline,DeactivatePipeline,DeletePipeline,DescribeObjects,DescribePipelines,EvaluateExpression,GetAccountLimits,GetPipelineDefinition,ListPipelines,PollForTask,PutAccountLimits,PutPipelineDefinition,QueryObjects,RemoveTags,ReportTaskProgress,ReportTaskRunnerHeartbeat,SetStatus,SetTaskStatus,ValidatePipelineDefinition,pipeline,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys,datapipeline:PipelineCreator,datapipeline:Tag/${TagKey},datapipeline:workerGroup
dms;AddTagsToResource,ApplyPendingMaintenanceAction,AssociateExtensionPack,BatchStartRecommendations,CancelReplicationTaskAssessmentRun,CreateDataMigration,CreateDataProvider,CreateEndpoint,CreateEventSubscription,CreateFleetAdvisorCollector,CreateInstanceProfile,CreateMigrationProject,CreateReplicationConfig,CreateReplicationInstance,CreateReplicationSubnetGroup,CreateReplicationTask,DeleteCertificate,DeleteConnection,DeleteDataMigration,DeleteDataProvider,DeleteEndpoint,DeleteEventSubscription,DeleteFleetAdvisorCollector,DeleteFleetAdvisorDatabases,DeleteInstanceProfile,DeleteMigrationProject,DeleteReplicationConfig,DeleteReplicationInstance,DeleteReplicationSubnetGroup,DeleteReplicationTask,DeleteReplicationTaskAssessmentRun,DescribeAccountAttributes,DescribeApplicableIndividualAssessments,DescribeCertificates,DescribeConnections,DescribeConversionConfiguration,DescribeDataMigrations,DescribeEndpointSettings,DescribeEndpointTypes,DescribeEndpoints,DescribeEngineVersions,DescribeEventCategories,DescribeEventSubscriptions,DescribeEvents,DescribeFleetAdvisorCollectors,DescribeFleetAdvisorDatabases,DescribeFleetAdvisorLsaAnalysis,DescribeFleetAdvisorSchemaObjectSummary,DescribeFleetAdvisorSchemas,DescribeMetadataModelImports,DescribeOrderableReplicationInstances,DescribePendingMaintenanceActions,DescribeRecommendationLimitations,DescribeRecommendations,DescribeRefreshSchemasStatus,DescribeReplicationConfigs,DescribeReplicationInstanceTaskLogs,DescribeReplicationInstances,DescribeReplicationSubnetGroups,DescribeReplicationTableStatistics,DescribeReplicationTaskAssessmentResults,DescribeReplicationTaskAssessmentRuns,DescribeReplicationTaskIndividualAssessments,DescribeReplicationTasks,DescribeReplications,DescribeSchemas,DescribeTableStatistics,ExportMetadataModelAssessment,ImportCertificate,ListDataProviders,ListExtensionPacks,ListInstanceProfiles,ListMetadataModelAssessmentActionItems,ListMetadataModelAssessments,ListMetadataModelConversions,ListMetadataModelExports,ListMigrationProjects,ListTagsForResource,ModifyDataMigration,ModifyEndpoint,ModifyEventSubscription,ModifyFleetAdvisorCollector,ModifyFleetAdvisorCollectorStatuses,ModifyReplicationConfig,ModifyReplicationInstance,ModifyReplicationSubnetGroup,ModifyReplicationTask,MoveReplicationTask,RebootReplicationInstance,RefreshSchemas,ReloadReplicationTables,ReloadTables,RemoveTagsFromResource,RunFleetAdvisorLsaAnalysis,StartDataMigration,StartMetadataModelAssessment,StartMetadataModelConversion,StartMetadataModelExportAsScripts,StartMetadataModelExportToTarget,StartMetadataModelImport,StartRecommendations,StartReplication,StartReplicationTask,StartReplicationTaskAssessment,StartReplicationTaskAssessmentRun,StopDataMigration,StopReplication,StopReplicationTask,TestConnection,UpdateConversionConfiguration,UpdateDataProvider,UpdateInstanceProfile,UpdateMigrationProject,UpdateSubscriptionsToEventBridge,UploadFileMetadataList,Certificate,DataProvider,DataMigration,Endpoint,EventSubscription,InstanceProfile,MigrationProject,ReplicationConfig,ReplicationInstance,ReplicationSubnetGroup,ReplicationTask,ReplicationTaskAssessmentRun,ReplicationTaskIndividualAssessment,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys,dms:assessment-run-tag/${TagKey},dms:cert-tag/${TagKey},dms:data-migration-tag/${TagKey},dms:data-provider-tag/${TagKey},dms:endpoint-tag/${TagKey},dms:es-tag/${TagKey},dms:individual-assessment-tag/${TagKey},dms:instance-profile-tag/${TagKey},dms:migration-project-tag/${TagKey},dms:rep-tag/${TagKey},dms:replication-config-tag/${TagKey},dms:req-tag/${TagKey},dms:subgrp-tag/${TagKey},dms:task-tag/${TagKey}
dbqms;CreateFavoriteQuery,CreateTab,DeleteFavoriteQueries,DeleteQueryHistory,DeleteTab,DescribeFavoriteQueries,DescribeQueryHistory,DescribeTabs,GetQueryString,UpdateFavoriteQuery,UpdateQueryHistory,UpdateTab
datasync;AddStorageSystem,CancelTaskExecution,CreateAgent,CreateLocationAzureBlob,CreateLocationEfs,CreateLocationFsxLustre,CreateLocationFsxOntap,CreateLocationFsxOpenZfs,CreateLocationFsxWindows,CreateLocationHdfs,CreateLocationNfs,CreateLocationObjectStorage,CreateLocationS3,CreateLocationSmb,CreateTask,DeleteAgent,DeleteLocation,DeleteTask,DescribeAgent,DescribeDiscoveryJob,DescribeLocationAzureBlob,DescribeLocationEfs,DescribeLocationFsxLustre,DescribeLocationFsxOntap,DescribeLocationFsxOpenZfs,DescribeLocationFsxWindows,DescribeLocationHdfs,DescribeLocationNfs,DescribeLocationObjectStorage,DescribeLocationS3,DescribeLocationSmb,DescribeStorageSystem,DescribeStorageSystemResourceMetrics,DescribeStorageSystemResources,DescribeTask,DescribeTaskExecution,GenerateRecommendations,ListAgents,ListDiscoveryJobs,ListLocations,ListStorageSystems,ListTagsForResource,ListTaskExecutions,ListTasks,RemoveStorageSystem,StartDiscoveryJob,StartTaskExecution,StopDiscoveryJob,TagResource,UntagResource,UpdateAgent,UpdateDiscoveryJob,UpdateLocationAzureBlob,UpdateLocationEfs,UpdateLocationFsxLustre,UpdateLocationFsxOntap,UpdateLocationFsxOpenZfs,UpdateLocationFsxWindows,UpdateLocationHdfs,UpdateLocationNfs,UpdateLocationObjectStorage,UpdateLocationS3,UpdateLocationSmb,UpdateStorageSystem,UpdateTask,UpdateTaskExecution,agent,location,task,taskexecution,storagesystem,discoveryjob,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys
datazone;AcceptPredictions,AcceptSubscriptionRequest,AddEntityOwner,AddPolicyGrant,AssociateEnvironmentRole,AssociateGovernedTerms,BatchDeleteLinkedTypes,BatchPutLinkedTypes,CancelMetadataGenerationRun,CancelSubscription,CreateAccountPool,CreateAsset,CreateAssetFilter,CreateAssetRevision,CreateAssetType,CreateConnection,CreateDataProduct,CreateDataProductRevision,CreateDataSource,CreateDomain,CreateDomainUnit,CreateEnvironment,CreateEnvironmentAction,CreateEnvironmentBlueprint,CreateEnvironmentProfile,CreateFormType,CreateGlossary,CreateGlossaryTerm,CreateGroupProfile,CreateListingChangeSet,CreateProject,CreateProjectMembership,CreateProjectProfile,CreateRule,CreateSubscriptionGrant,CreateSubscriptionRequest,CreateSubscriptionTarget,CreateUserProfile,DeleteAccountPool,DeleteAsset,DeleteAssetFilter,DeleteAssetType,DeleteConnection,DeleteDataProduct,DeleteDataSource,DeleteDomain,DeleteDomainSharingPolicy,DeleteDomainUnit,DeleteEnvironment,DeleteEnvironmentAction,DeleteEnvironmentBlueprint,DeleteEnvironmentBlueprintConfiguration,DeleteEnvironmentProfile,DeleteFormType,DeleteGlossary,DeleteGlossaryTerm,DeleteListing,DeleteProject,DeleteProjectMembership,DeleteProjectProfile,DeleteRule,DeleteSubscriptionGrant,DeleteSubscriptionRequest,DeleteSubscriptionTarget,DeleteTimeSeriesDataPoints,DisassociateEnvironmentRole,DisassociateGovernedTerms,GetAccountPool,GetAsset,GetAssetFilter,GetAssetType,GetConnection,GetDataProduct,GetDataSource,GetDataSourceRun,GetDomain,GetDomainExecutionRoleCredentials,GetDomainSharingPolicy,GetDomainUnit,GetEnvironment,GetEnvironmentAction,GetEnvironmentActionLink,GetEnvironmentBlueprint,GetEnvironmentBlueprintConfiguration,GetEnvironmentCredentials,GetEnvironmentProfile,GetFormType,GetGlossary,GetGlossaryTerm,GetGroupProfile,GetIamPortalLoginUrl,GetJobRun,GetLineageEvent,GetLineageNode,GetListing,GetMetadataGenerationRun,GetProject,GetProjectProfile,GetRule,GetSubscription,GetSubscriptionEligibility,GetSubscriptionGrant,GetSubscriptionRequestDetails,GetSubscriptionTarget,GetTimeSeriesDataPoint,GetUpdateEligibility,GetUserProfile,ListAccountEnvironments,ListAccountPools,ListAccountsInAccountPool,ListAssetFilters,ListAssetRevisions,ListConnections,ListDataProductRevisions,ListDataSourceRunActivities,ListDataSourceRuns,ListDataSources,ListDomainUnitsForParent,ListDomains,ListEntityOwners,ListEnvironmentActions,ListEnvironmentBlueprintConfigurationSummaries,ListEnvironmentBlueprintConfigurations,ListEnvironmentBlueprints,ListEnvironmentProfiles,ListEnvironments,ListGroupsForUser,ListJobRuns,ListLineageEvents,ListLineageNodeHistory,ListLinkedTypes,ListMetadataGenerationRuns,ListNotifications,ListPolicyGrants,ListProjectMemberships,ListProjectProfiles,ListProjects,ListRules,ListSubscriptionGrants,ListSubscriptionRequests,ListSubscriptionTargets,ListSubscriptions,ListTagsForResource,ListTimeSeriesDataPoints,ListWarehouseMetadata,PostLineageEvent,PostTimeSeriesDataPoints,ProvisionDomain,PutDomainSharingPolicy,PutEnvironmentBlueprintConfiguration,RefreshToken,RejectPredictions,RejectSubscriptionRequest,RemoveEntityOwner,RemovePolicyGrant,RevokeSubscription,Search,SearchGroupProfiles,SearchListings,SearchRules,SearchTypes,SearchUserProfiles,SsoLogin,SsoLogout,StartAccountBootstrapAction,StartDataSourceRun,StartMetadataGenerationRun,StopMetadataGenerationRun,TagResource,UntagResource,UpdateAccountPool,UpdateAssetFilter,UpdateConnection,UpdateDataSource,UpdateDataSourceRunActivities,UpdateDomain,UpdateDomainUnit,UpdateEnvironment,UpdateEnvironmentAction,UpdateEnvironmentBlueprint,UpdateEnvironmentConfiguration,UpdateEnvironmentDeploymentStatus,UpdateEnvironmentProfile,UpdateGlossary,UpdateGlossaryTerm,UpdateGroupProfile,UpdateProject,UpdateProjectProfile,UpdateRule,UpdateSubscriptionGrantStatus,UpdateSubscriptionRequest,UpdateSubscriptionTarget,UpdateUserProfile,ValidatePassRole,domain,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys,datazone:domainId,datazone:projectId,datazone:userId
deadline;AssociateMemberToFarm,AssociateMemberToFleet,AssociateMemberToJob,AssociateMemberToQueue,AssumeFleetRoleForRead,AssumeFleetRoleForWorker,AssumeQueueRoleForRead,AssumeQueueRoleForUser,AssumeQueueRoleForWorker,BatchGetJobEntity,CopyJobTemplate,CreateBudget,CreateFarm,CreateFleet,CreateJob,CreateLicenseEndpoint,CreateLimit,CreateMonitor,CreateQueue,CreateQueueEnvironment,CreateQueueFleetAssociation,CreateQueueLimitAssociation,CreateStorageProfile,CreateWorker,DeleteBudget,DeleteFarm,DeleteFleet,DeleteLicenseEndpoint,DeleteLimit,DeleteMeteredProduct,DeleteMonitor,DeleteQueue,DeleteQueueEnvironment,DeleteQueueFleetAssociation,DeleteQueueLimitAssociation,DeleteStorageProfile,DeleteWorker,DisassociateMemberFromFarm,DisassociateMemberFromFleet,DisassociateMemberFromJob,DisassociateMemberFromQueue,GetApplicationVersion,GetBudget,GetFarm,GetFleet,GetJob,GetLicenseEndpoint,GetLimit,GetMonitor,GetQueue,GetQueueEnvironment,GetQueueFleetAssociation,GetQueueLimitAssociation,GetSession,GetSessionAction,GetSessionsStatisticsAggregation,GetStep,GetStorageProfile,GetStorageProfileForQueue,GetTask,GetWorker,ListAvailableMeteredProducts,ListBudgets,ListFarmMembers,ListFarms,ListFleetMembers,ListFleets,ListJobMembers,ListJobParameterDefinitions,ListJobs,ListLicenseEndpoints,ListLimits,ListMeteredProducts,ListMonitors,ListQueueEnvironments,ListQueueFleetAssociations,ListQueueLimitAssociations,ListQueueMembers,ListQueues,ListSessionActions,ListSessions,ListSessionsForWorker,ListStepConsumers,ListStepDependencies,ListSteps,ListStorageProfiles,ListStorageProfilesForQueue,ListTagsForResource,ListTasks,ListWorkers,PutMeteredProduct,SearchJobs,SearchSteps,SearchTasks,SearchWorkers,StartSessionsStatisticsAggregation,TagResource,UntagResource,UpdateBudget,UpdateFarm,UpdateFleet,UpdateJob,UpdateLimit,UpdateMonitor,UpdateQueue,UpdateQueueEnvironment,UpdateQueueFleetAssociation,UpdateQueueLimitAssociation,UpdateSession,UpdateStep,UpdateStorageProfile,UpdateTask,UpdateWorker,UpdateWorkerSchedule,budget,farm,fleet,job,license-endpoint,metered-product,monitor,queue,worker,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys,deadline:AssociatedMembershipLevel,deadline:CalledAction,deadline:FarmMembershipLevels,deadline:FleetMembershipLevels,deadline:JobMembershipLevels,deadline:MembershipLevel,deadline:PrincipalId,deadline:QueueMembershipLevels,deadline:RequesterPrincipalId
